date,nav,fund_name,fund_code,category,short_name
2013-02-25,16.4798,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-02-26,16.2629,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-02-27,16.408,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-02-28,16.1897,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-01,16.2361,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-04,16.1731,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-05,16.4118,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-06,16.5125,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-07,16.6616,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-08,16.8485,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-11,16.8658,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-12,16.8233,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-13,16.6575,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-14,16.8129,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-15,16.687,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-18,16.5846,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-19,16.3344,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-20,16.1719,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-21,16.1323,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-22,16.0831,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-25,16.0455,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-26,16.064,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-03-28,16.1772,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-01,16.2103,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-02,16.321,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-03,16.1371,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-04,15.8821,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-05,15.8657,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-08,15.8538,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-09,15.7289,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-10,15.8859,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-11,15.9803,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-12,15.7761,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-15,15.8321,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-16,16.1075,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-17,16.1403,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-18,16.3483,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-22,16.5524,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-23,16.5453,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-25,16.7046,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-26,16.6551,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-29,16.7312,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-04-30,16.7627,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-02,16.9062,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-03,16.7842,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-06,16.9087,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-07,17.0592,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-08,17.1553,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-09,17.1215,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-10,17.2357,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-13,16.9326,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-14,17.0222,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-15,17.4025,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-16,17.4703,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-17,17.3664,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-20,17.3153,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-21,17.204,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-22,17.1413,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-23,16.8248,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-24,16.8372,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-27,17.0716,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-28,17.143,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-29,17.083,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-30,17.1285,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-05-31,16.8308,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-03,16.6941,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-04,16.6661,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-05,16.696,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-06,16.7075,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-07,16.6504,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-10,16.5959,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-11,16.2896,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-12,16.219,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-13,16.0286,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-14,16.3147,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-17,16.4447,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-18,16.3619,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-19,16.4117,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-20,15.9945,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-21,15.9422,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-24,15.6839,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-25,15.71,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-26,15.714,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-27,15.9428,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-06-28,16.2722,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-01,16.4126,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-02,16.3522,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-03,16.1395,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-04,16.3692,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-05,16.3812,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-08,16.3156,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-09,16.3999,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-10,16.35,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-11,16.6036,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-12,16.7125,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-15,16.8901,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-16,16.6292,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-17,16.5877,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-18,16.7354,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-19,16.7287,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-22,16.6986,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-23,16.7637,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-24,16.4702,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-25,16.2892,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-26,16.2336,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-29,16.1097,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-30,15.8668,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-07-31,15.8663,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-01,15.8331,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-02,15.7288,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-05,15.7476,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-06,15.3392,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-07,15.2791,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-08,15.3945,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-12,15.6539,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-13,15.8852,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-14,15.9522,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-16,15.3453,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-19,15.0828,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-20,14.9703,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-21,14.7315,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-22,14.882,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-23,15.0819,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-26,15.1361,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-27,14.6119,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-28,14.5277,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-29,14.8833,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-08-30,15.0806,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-02,15.3116,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-03,14.7988,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-04,15.0231,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-05,15.4071,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-06,15.6135,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-10,16.0925,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-11,16.1819,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-12,16.0963,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-13,16.0337,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-16,16.0515,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-17,16.1151,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-18,16.2479,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-19,16.7831,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-20,16.5663,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-23,16.3503,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-24,16.3399,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-25,16.2954,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-26,16.3054,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-27,16.274,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-09-30,16.0243,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-01,16.1581,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-03,16.4721,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-04,16.5315,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-07,16.562,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-08,16.6676,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-09,16.8489,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-10,16.8864,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-11,17.063,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-14,17.1496,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-15,17.0413,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-17,16.9443,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-18,17.2487,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-21,17.3449,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-22,17.3552,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-23,17.2849,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-24,17.2688,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-25,17.2,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-28,17.0693,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-29,17.3185,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-30,17.4087,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-10-31,17.5632,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-01,17.5875,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-05,17.5428,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-06,17.5176,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-07,17.3777,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-08,17.2774,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-11,17.229,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-12,17.0918,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-13,17.0045,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-14,17.1204,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-18,17.4125,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-19,17.419,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-20,17.2429,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-21,16.9659,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-22,16.9442,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-25,17.2174,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-26,17.1127,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-27,17.1906,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-28,17.2302,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-11-29,17.3981,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-02,17.5284,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-03,17.4939,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-04,17.3782,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-05,17.5094,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-06,17.5632,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-09,17.7665,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-10,17.6998,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-11,17.7107,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-12,17.619,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-13,17.4568,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-16,17.4547,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-17,17.4852,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-18,17.6841,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-19,17.6043,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-20,17.8348,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-23,17.8448,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-24,17.8164,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-26,17.8355,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-27,17.9323,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-30,17.8788,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2013-12-31,17.913,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-01,17.9678,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-02,17.7647,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-03,17.8616,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-06,17.8538,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-07,17.7651,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-08,17.8268,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-09,17.8796,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-10,17.8717,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-13,18.0651,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-14,17.9969,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-15,18.1359,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-16,18.1117,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-17,17.9211,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-20,18.0831,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-21,18.1053,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-22,18.1745,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-23,18.1743,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-24,17.9846,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-27,17.6521,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-28,17.5945,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-29,17.5641,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-30,17.4201,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-01-31,17.6492,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-03,17.4881,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-04,17.4553,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-05,17.4781,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-06,17.507,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-07,17.5899,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-10,17.5787,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-11,17.6433,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-12,17.7412,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
2014-02-13,17.546,SBI Large Cap FUND-DIRECT PLAN -GROWTH,119598,Large Cap,SBI Bluechip
